model,number,is_prime,score
gpt-4-0613,20991,False,1
gpt-3.5-turbo-0301,42990,False,1
gpt-3.5-turbo-0613,57502,False,1
gpt-4-0314,48869,True,1
gpt-4-0613,46440,False,1
gpt-3.5-turbo-0301,89880,False,1
gpt-3.5-turbo-0613,48627,False,1
gpt-4-0314,56219,False,0
gpt-4-0613,28265,False,1
gpt-3.5-turbo-0301,26301,False,1
gpt-3.5-turbo-0613,80929,True,1
gpt-4-0314,82679,False,0
gpt-4-0613,60707,False,1
gpt-3.5-turbo-0301,17326,False,1
gpt-3.5-turbo-0613,18475,False,0
gpt-4-0314,20543,True,1
gpt-4-0613,70665,False,1
gpt-3.5-turbo-0301,79817,True,0
gpt-3.5-turbo-0613,55491,False,0
gpt-4-0314,98283,False,0
gpt-4-0613,70112,False,1
gpt-3.5-turbo-0301,43127,False,1
gpt-3.5-turbo-0613,38154,False,1
gpt-4-0314,93811,True,1
gpt-4-0613,92711,False,0
gpt-3.5-turbo-0301,93327,False,1
gpt-3.5-turbo-0613,67138,False,0
gpt-4-0314,80164,False,1
gpt-4-0613,75814,False,1
gpt-3.5-turbo-0301,55940,False,1
gpt-3.5-turbo-0613,53954,False,0
gpt-4-0314,83776,False,1
gpt-4-0613,28628,False,1
gpt-3.5-turbo-0301,73594,False,1
gpt-3.5-turbo-0613,49001,False,0
gpt-4-0314,50212,False,1
gpt-4-0613,92467,True,0
gpt-3.5-turbo-0301,79800,False,1
gpt-3.5-turbo-0613,79102,False,1
gpt-4-0314,84596,False,1
gpt-4-0613,64336,False,1
gpt-3.5-turbo-0301,83914,False,1
gpt-3.5-turbo-0613,16209,False,1
gpt-4-0314,55609,True,1
gpt-4-0613,90085,False,1
gpt-3.5-turbo-0301,18754,False,1
gpt-3.5-turbo-0613,93004,False,1
gpt-4-0314,58599,False,0
gpt-4-0613,75437,True,0
gpt-3.5-turbo-0301,10444,False,1
gpt-3.5-turbo-0613,76275,False,0
gpt-4-0314,75240,False,1
gpt-4-0613,75724,False,1
gpt-3.5-turbo-0301,40647,False,1
gpt-3.5-turbo-0613,32381,True,1
gpt-4-0314,67686,False,1
gpt-4-0613,65125,False,1
gpt-3.5-turbo-0301,22170,False,1
gpt-3.5-turbo-0613,10488,False,1
gpt-4-0314,64283,True,1
gpt-4-0613,20639,True,0
gpt-3.5-turbo-0301,95509,False,0
gpt-3.5-turbo-0613,32786,False,1
gpt-4-0314,70692,False,1
gpt-4-0613,24422,False,1
gpt-3.5-turbo-0301,98929,True,1
gpt-3.5-turbo-0613,91031,False,0
gpt-4-0314,59278,False,1
gpt-4-0613,80859,False,1
gpt-3.5-turbo-0301,48071,False,1
gpt-3.5-turbo-0613,34686,False,1
gpt-4-0314,18993,False,0
gpt-4-0613,66100,False,1
gpt-3.5-turbo-0301,85203,False,1
gpt-3.5-turbo-0613,57278,False,1
gpt-4-0314,53906,False,1
gpt-4-0613,92970,False,1
gpt-3.5-turbo-0301,99158,False,1
gpt-3.5-turbo-0613,22547,False,1
gpt-4-0314,46794,False,1
gpt-4-0613,28805,False,1
gpt-3.5-turbo-0301,17773,False,1
gpt-3.5-turbo-0613,85738,False,1
gpt-4-0314,98254,False,1
gpt-4-0613,86593,False,1
gpt-3.5-turbo-0301,85446,False,1
gpt-3.5-turbo-0613,99921,False,0
gpt-4-0314,98560,False,1
gpt-4-0613,61809,False,1
gpt-3.5-turbo-0301,20830,False,1
gpt-3.5-turbo-0613,19072,False,1
gpt-4-0314,84700,False,1
gpt-4-0613,30071,True,0
gpt-3.5-turbo-0301,23235,False,1
gpt-3.5-turbo-0613,21271,False,0
gpt-4-0314,26217,False,0
gpt-4-0613,11746,False,1
gpt-3.5-turbo-0301,22956,False,1
gpt-3.5-turbo-0613,51669,False,1
gpt-4-0314,49169,True,1
gpt-4-0613,31279,False,1
gpt-3.5-turbo-0301,38552,False,1
gpt-3.5-turbo-0613,49315,False,0
gpt-4-0314,20515,False,1
gpt-4-0613,74867,False,1
gpt-3.5-turbo-0301,64926,False,1
gpt-3.5-turbo-0613,81538,False,1
gpt-4-0314,16290,False,1
gpt-4-0613,12846,False,1
gpt-3.5-turbo-0301,72782,False,1
gpt-3.5-turbo-0613,97733,False,0
gpt-4-0314,11858,False,1
gpt-4-0613,90301,False,1
gpt-3.5-turbo-0301,16714,False,1
gpt-3.5-turbo-0613,84575,False,1
gpt-4-0314,33698,False,1
gpt-4-0613,38321,True,0
gpt-3.5-turbo-0301,75799,False,1
gpt-3.5-turbo-0613,80009,False,0
gpt-4-0314,96659,False,0
gpt-4-0613,55606,False,1
gpt-3.5-turbo-0301,15867,False,1
gpt-3.5-turbo-0613,56315,False,0
gpt-4-0314,47796,False,1
gpt-4-0613,32754,False,1
gpt-3.5-turbo-0301,59536,False,1
gpt-3.5-turbo-0613,32664,False,1
gpt-4-0314,20016,False,1
gpt-4-0613,47224,False,1
gpt-3.5-turbo-0301,96739,True,0
gpt-3.5-turbo-0613,42583,False,1
gpt-4-0314,34193,False,0
gpt-4-0613,64067,True,0
gpt-3.5-turbo-0301,77960,False,1
gpt-3.5-turbo-0613,15727,True,1
gpt-4-0314,82325,False,1
gpt-4-0613,44925,False,1
gpt-3.5-turbo-0301,19230,False,1
gpt-3.5-turbo-0613,98966,False,0
gpt-4-0314,47942,False,1
gpt-4-0613,88243,False,1
gpt-3.5-turbo-0301,81681,False,1
gpt-3.5-turbo-0613,97723,False,0
gpt-4-0314,63106,False,1
gpt-4-0613,86205,False,1
gpt-3.5-turbo-0301,52022,False,1
gpt-3.5-turbo-0613,71930,False,1
gpt-4-0314,11164,False,1
gpt-4-0613,27140,False,1
gpt-3.5-turbo-0301,34416,False,1
gpt-3.5-turbo-0613,59993,False,0
gpt-4-0314,26358,False,1
gpt-4-0613,89127,False,1
gpt-3.5-turbo-0301,59712,False,1
gpt-3.5-turbo-0613,12028,False,1
gpt-4-0314,35480,False,1
gpt-4-0613,32300,False,1
gpt-3.5-turbo-0301,23957,True,1
gpt-3.5-turbo-0613,94149,False,1
gpt-4-0314,51552,False,1
gpt-4-0613,28458,False,1
gpt-3.5-turbo-0301,16433,True,0
gpt-3.5-turbo-0613,87371,False,0
gpt-4-0314,61546,False,1
gpt-4-0613,31419,False,1
gpt-3.5-turbo-0301,29453,True,0
gpt-3.5-turbo-0613,41224,False,1
gpt-4-0314,52537,False,0
gpt-4-0613,46179,False,1
gpt-3.5-turbo-0301,98085,False,1
gpt-3.5-turbo-0613,91413,False,1
gpt-4-0314,86039,False,0
gpt-4-0613,71771,False,1
gpt-3.5-turbo-0301,64516,False,1
gpt-3.5-turbo-0613,99438,False,1
gpt-4-0314,31525,False,1
gpt-4-0613,20511,False,0
gpt-3.5-turbo-0301,13210,False,1
gpt-3.5-turbo-0613,96428,False,1
gpt-4-0314,55481,False,0
gpt-4-0613,39704,False,1
gpt-3.5-turbo-0301,63413,False,1
gpt-3.5-turbo-0613,41160,False,1
gpt-4-0314,47071,False,0
gpt-4-0613,18765,False,1
gpt-3.5-turbo-0301,35885,False,1
gpt-3.5-turbo-0613,22501,True,1
gpt-4-0314,54898,False,1
gpt-4-0613,15751,False,1
gpt-3.5-turbo-0301,68191,False,1
gpt-3.5-turbo-0613,14302,False,1
gpt-4-0314,73269,False,1
gpt-4-0613,14515,False,1
gpt-3.5-turbo-0301,31363,False,1
gpt-3.5-turbo-0613,24744,False,1
gpt-4-0314,61656,False,1
gpt-4-0613,40333,False,1
gpt-3.5-turbo-0301,79726,False,1
gpt-3.5-turbo-0613,76208,False,0
gpt-4-0314,69698,False,1
gpt-4-0613,76470,False,1
gpt-3.5-turbo-0301,59037,False,1
gpt-3.5-turbo-0613,19804,False,1
gpt-4-0314,95726,False,1
gpt-4-0613,36178,False,1
gpt-3.5-turbo-0301,36072,False,1
gpt-3.5-turbo-0613,65954,False,0
gpt-4-0314,90039,False,1
gpt-4-0613,52339,False,1
gpt-3.5-turbo-0301,10905,False,1
gpt-3.5-turbo-0613,75064,False,1
gpt-4-0314,54676,False,1
gpt-4-0613,67361,False,1
gpt-3.5-turbo-0301,88212,False,1
gpt-3.5-turbo-0613,94017,False,0
gpt-4-0314,11798,False,1
gpt-4-0613,30908,False,1
gpt-3.5-turbo-0301,39984,False,1
gpt-3.5-turbo-0613,12116,False,1
gpt-4-0314,63434,False,1
gpt-4-0613,20657,False,1
gpt-3.5-turbo-0301,62108,False,1
gpt-3.5-turbo-0613,94686,False,1
gpt-4-0314,96498,False,1
gpt-4-0613,75994,False,1
gpt-3.5-turbo-0301,89011,False,1
gpt-3.5-turbo-0613,23212,False,1
gpt-4-0314,84049,False,0
gpt-4-0613,53024,False,1
gpt-3.5-turbo-0301,60312,False,1
gpt-3.5-turbo-0613,81564,False,1
gpt-4-0314,39799,True,1
gpt-4-0613,29353,False,1
gpt-3.5-turbo-0301,19084,False,1
gpt-3.5-turbo-0613,39549,False,1
gpt-4-0314,70260,False,1
gpt-4-0613,44408,False,1
gpt-3.5-turbo-0301,10175,False,1
gpt-3.5-turbo-0613,21810,False,1
gpt-4-0314,79979,True,1
gpt-4-0613,60509,True,0
gpt-3.5-turbo-0301,84969,False,1
gpt-3.5-turbo-0613,16652,False,1
gpt-4-0314,99720,False,1
gpt-4-0613,12228,False,1
gpt-3.5-turbo-0301,67221,False,1
gpt-3.5-turbo-0613,48820,False,1
gpt-4-0314,15247,False,0
gpt-4-0613,82075,False,1
gpt-3.5-turbo-0301,97562,False,1
gpt-3.5-turbo-0613,90273,False,1
gpt-4-0314,82514,False,1
gpt-4-0613,60268,False,1
gpt-3.5-turbo-0301,39390,False,1
gpt-3.5-turbo-0613,30552,False,1
gpt-4-0314,48629,False,0
gpt-4-0613,11591,False,1
gpt-3.5-turbo-0301,51896,False,1
gpt-3.5-turbo-0613,33243,False,0
gpt-4-0314,34008,False,1
gpt-4-0613,23345,False,1
gpt-3.5-turbo-0301,52881,False,1
gpt-3.5-turbo-0613,98884,False,1
gpt-4-0314,71447,False,0
gpt-4-0613,55375,False,1
gpt-3.5-turbo-0301,84815,False,0
gpt-3.5-turbo-0613,83871,False,1
gpt-4-0314,29119,False,0
gpt-4-0613,63312,False,1
gpt-3.5-turbo-0301,16853,False,1
gpt-3.5-turbo-0613,70515,False,1
gpt-4-0314,98674,False,1
gpt-4-0613,30850,False,1
gpt-3.5-turbo-0301,46762,False,1
gpt-3.5-turbo-0613,81596,False,1
gpt-4-0314,82173,False,0
gpt-4-0613,50665,False,1
gpt-3.5-turbo-0301,89863,False,1
gpt-3.5-turbo-0613,21534,False,1
gpt-4-0314,95043,False,0
gpt-4-0613,81305,False,1
gpt-3.5-turbo-0301,26784,False,1
gpt-3.5-turbo-0613,11155,False,1
gpt-4-0314,69749,False,0
gpt-4-0613,30199,False,1
gpt-3.5-turbo-0301,68066,False,1
gpt-3.5-turbo-0613,86165,False,0
gpt-4-0314,19150,False,1
gpt-4-0613,77853,False,1
gpt-3.5-turbo-0301,33913,False,1
gpt-3.5-turbo-0613,76961,True,1
gpt-4-0314,71153,True,1
gpt-4-0613,69451,False,1
gpt-3.5-turbo-0301,49645,False,1
gpt-3.5-turbo-0613,18867,False,1
gpt-4-0314,81493,False,0
gpt-4-0613,55301,False,1
gpt-3.5-turbo-0301,29706,False,1
gpt-3.5-turbo-0613,94113,False,1
gpt-4-0314,64098,False,1
gpt-4-0613,53781,False,1
gpt-3.5-turbo-0301,62493,False,1
gpt-3.5-turbo-0613,27447,False,0
gpt-4-0314,27248,False,1
gpt-4-0613,81763,False,1
gpt-3.5-turbo-0301,75720,False,1
gpt-3.5-turbo-0613,58016,False,1
gpt-4-0314,17989,True,1
gpt-4-0613,68047,False,1
gpt-3.5-turbo-0301,77887,False,1
gpt-3.5-turbo-0613,26197,False,0
gpt-4-0314,91788,False,1
gpt-4-0613,40977,False,1
gpt-3.5-turbo-0301,98875,False,1
gpt-3.5-turbo-0613,16356,False,1
gpt-4-0314,34877,True,1
gpt-4-0613,56461,False,1
gpt-3.5-turbo-0301,87366,False,1
gpt-3.5-turbo-0613,41025,False,1
gpt-4-0314,34905,False,1
gpt-4-0613,45384,False,1
